=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     df_meteo_cluster-weka.filters.unsupervised.attribute.Remove-R1,4,12,14-15
Instances:    144908
Attributes:   10
              HORA
              CLASE SINIESTRO
              TIPO LUGAR
              GRAVEDAD
              TIPO PERSONA
              SEXO
              PERSONAS IMPLICADAS
              DIA_SEMANA
              LLUVIA
              Cluster
Test mode:    split 80.0% train, remainder test

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 19.18 seconds


=== Classifier model for training split (115926 instances) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities
=== Predictions on test split ===

inst#,actual,predicted,error,prediction
410,1:'Solo Da̱os',1:Solo Da̱os,,0.82
411,1:'Solo Da̱os',1:Solo Da̱os,,0.847
412,1:'Solo Da̱os',1:Solo Da̱os,,0.821
413,1:'Solo Da̱os',1:Solo Da̱os,,0.951
414,2:'Con Heridos',2:Con Heridos,,1
415,1:'Solo Da̱os',1:Solo Da̱os,,0.958
416,2:'Con Heridos',2:Con Heridos,,0.997
417,1:'Solo Da̱os',1:Solo Da̱os,,0.912
418,1:'Solo Da̱os',1:Solo Da̱os,,0.947
419,1:'Solo Da̱os',1:Solo Da̱os,,1
420,1:'Solo Da̱os',2:Con Heridos,+,0.53
421,1:'Solo Da̱os',1:Solo Da̱os,,0.94
422,1:'Solo Da̱os',1:Solo Da̱os,,0.864
423,1:'Solo Da̱os',1:Solo Da̱os,,0.997
424,1:'Solo Da̱os',1:Solo Da̱os,,0.99
425,1:'Solo Da̱os',1:Solo Da̱os,,0.947
426,1:'Solo Da̱os',1:Solo Da̱os,,0.773
427,1:'Solo Da̱os',1:Solo Da̱os,,0.997
428,1:'Solo Da̱os',1:Solo Da̱os,,0.904
429,1:'Solo Da̱os',1:Solo Da̱os,,0.933
430,1:'Solo Da̱os',1:Solo Da̱os,,0.889
431,2:'Con Heridos',1:Solo Da̱os,+,0.886
432,1:'Solo Da̱os',1:Solo Da̱os,,1
433,2:'Con Heridos',2:Con Heridos,,1
434,2:'Con Heridos',2:Con Heridos,,0.745
435,3:'Con Muertos',2:Con Heridos,+,0.895
436,1:'Solo Da̱os',1:Solo Da̱os,,0.817
437,1:'Solo Da̱os',1:Solo Da̱os,,0.819
438,1:'Solo Da̱os',2:Con Heridos,+,0.851
439,2:'Con Heridos',1:Solo Da̱os,+,0.94
440,1:'Solo Da̱os',1:Solo Da̱os,,0.952
441,1:'Solo Da̱os',2:Con Heridos,+,0.913
442,2:'Con Heridos',1:Solo Da̱os,+,0.906
443,1:'Solo Da̱os',1:Solo Da̱os,,0.958
444,1:'Solo Da̱os',1:Solo Da̱os,,0.934
445,1:'Solo Da̱os',1:Solo Da̱os,,0.944
446,2:'Con Heridos',1:Solo Da̱os,+,0.784
447,2:'Con Heridos',2:Con Heridos,,1
448,2:'Con Heridos',2:Con Heridos,,0.96
449,1:'Solo Da̱os',1:Solo Da̱os,,0.775
450,1:'Solo Da̱os',1:Solo Da̱os,,0.664
451,1:'Solo Da̱os',1:Solo Da̱os,,0.917
452,1:'Solo Da̱os',1:Solo Da̱os,,0.885
453,1:'Solo Da̱os',1:Solo Da̱os,,0.915
454,1:'Solo Da̱os',1:Solo Da̱os,,0.931
455,1:'Solo Da̱os',1:Solo Da̱os,,1
456,1:'Solo Da̱os',1:Solo Da̱os,,0.518
457,1:'Solo Da̱os',1:Solo Da̱os,,0.998
458,1:'Solo Da̱os',1:Solo Da̱os,,0.711
459,1:'Solo Da̱os',1:Solo Da̱os,,0.999
460,2:'Con Heridos',2:Con Heridos,,0.684
461,3:'Con Muertos',1:Solo Da̱os,+,0.871
462,1:'Solo Da̱os',1:Solo Da̱os,,0.94
463,1:'Solo Da̱os',1:Solo Da̱os,,0.725
464,1:'Solo Da̱os',2:Con Heridos,+,0.598
465,1:'Solo Da̱os',1:Solo Da̱os,,0.928
466,1:'Solo Da̱os',1:Solo Da̱os,,0.929
467,1:'Solo Da̱os',1:Solo Da̱os,,0.936
468,1:'Solo Da̱os',1:Solo Da̱os,,0.933
469,2:'Con Heridos',1:Solo Da̱os,+,0.924
470,1:'Solo Da̱os',1:Solo Da̱os,,0.948
471,1:'Solo Da̱os',1:Solo Da̱os,,0.679
472,1:'Solo Da̱os',1:Solo Da̱os,,0.628
473,1:'Solo Da̱os',1:Solo Da̱os,,0.926
474,1:'Solo Da̱os',1:Solo Da̱os,,0.928
475,2:'Con Heridos',2:Con Heridos,,1
476,1:'Solo Da̱os',1:Solo Da̱os,,0.931
477,2:'Con Heridos',1:Solo Da̱os,+,0.922
478,2:'Con Heridos',2:Con Heridos,,1
479,1:'Solo Da̱os',1:Solo Da̱os,,0.944
480,1:'Solo Da̱os',1:Solo Da̱os,,0.947
481,1:'Solo Da̱os',1:Solo Da̱os,,0.638
482,1:'Solo Da̱os',1:Solo Da̱os,,0.825
483,1:'Solo Da̱os',2:Con Heridos,+,0.584
484,1:'Solo Da̱os',1:Solo Da̱os,,0.806
485,1:'Solo Da̱os',1:Solo Da̱os,,0.955
486,1:'Solo Da̱os',1:Solo Da̱os,,0.942
487,1:'Solo Da̱os',1:Solo Da̱os,,0.951
488,1:'Solo Da̱os',1:Solo Da̱os,,0.927
489,2:'Con Heridos',2:Con Heridos,,0.81
490,1:'Solo Da̱os',2:Con Heridos,+,0.557
491,1:'Solo Da̱os',1:Solo Da̱os,,0.939
492,2:'Con Heridos',1:Solo Da̱os,+,0.542
493,1:'Solo Da̱os',1:Solo Da̱os,,0.958
494,1:'Solo Da̱os',1:Solo Da̱os,,0.927
495,1:'Solo Da̱os',1:Solo Da̱os,,0.929
496,1:'Solo Da̱os',1:Solo Da̱os,,0.702
497,1:'Solo Da̱os',1:Solo Da̱os,,0.842
498,1:'Solo Da̱os',1:Solo Da̱os,,0.931
499,1:'Solo Da̱os',1:Solo Da̱os,,0.762
500,1:'Solo Da̱os',1:Solo Da̱os,,0.94
501,1:'Solo Da̱os',1:Solo Da̱os,,0.933
502,1:'Solo Da̱os',1:Solo Da̱os,,0.933
503,1:'Solo Da̱os',1:Solo Da̱os,,0.931
504,1:'Solo Da̱os',1:Solo Da̱os,,0.805
505,1:'Solo Da̱os',1:Solo Da̱os,,0.772
506,1:'Solo Da̱os',1:Solo Da̱os,,0.799
507,2:'Con Heridos',1:Solo Da̱os,+,0.722
508,1:'Solo Da̱os',1:Solo Da̱os,,0.966
509,2:'Con Heridos',1:Solo Da̱os,+,0.637
510,1:'Solo Da̱os',1:Solo Da̱os,,0.96
511,1:'Solo Da̱os',1:Solo Da̱os,,0.928
512,1:'Solo Da̱os',1:Solo Da̱os,,0.856
513,1:'Solo Da̱os',1:Solo Da̱os,,0.93
514,2:'Con Heridos',2:Con Heridos,,1
515,2:'Con Heridos',1:Solo Da̱os,+,0.714
516,1:'Solo Da̱os',1:Solo Da̱os,,1
517,1:'Solo Da̱os',1:Solo Da̱os,,0.93
518,2:'Con Heridos',2:Con Heridos,,0.533
519,1:'Solo Da̱os',1:Solo Da̱os,,0.934
520,1:'Solo Da̱os',1:Solo Da̱os,,0.917
521,2:'Con Heridos',1:Solo Da̱os,+,0.856
522,1:'Solo Da̱os',1:Solo Da̱os,,0.851
523,1:'Solo Da̱os',1:Solo Da̱os,,0.875
524,1:'Solo Da̱os',1:Solo Da̱os,,0.793
525,2:'Con Heridos',1:Solo Da̱os,+,0.889
526,1:'Solo Da̱os',1:Solo Da̱os,,0.826
527,1:'Solo Da̱os',1:Solo Da̱os,,0.952
528,1:'Solo Da̱os',1:Solo Da̱os,,0.91
529,1:'Solo Da̱os',1:Solo Da̱os,,0.922
530,1:'Solo Da̱os',1:Solo Da̱os,,0.851
531,1:'Solo Da̱os',1:Solo Da̱os,,0.924
532,1:'Solo Da̱os',1:Solo Da̱os,,0.918
533,2:'Con Heridos',1:Solo Da̱os,+,0.87
534,2:'Con Heridos',1:Solo Da̱os,+,0.927
535,1:'Solo Da̱os',1:Solo Da̱os,,0.758
536,2:'Con Heridos',2:Con Heridos,,1
537,1:'Solo Da̱os',1:Solo Da̱os,,0.843
538,1:'Solo Da̱os',1:Solo Da̱os,,0.922
539,2:'Con Heridos',1:Solo Da̱os,+,0.682
540,1:'Solo Da̱os',1:Solo Da̱os,,0.872
541,1:'Solo Da̱os',1:Solo Da̱os,,0.835
542,1:'Solo Da̱os',1:Solo Da̱os,,0.692
543,1:'Solo Da̱os',1:Solo Da̱os,,0.769
544,1:'Solo Da̱os',1:Solo Da̱os,,0.845
545,2:'Con Heridos',2:Con Heridos,,1
546,1:'Solo Da̱os',1:Solo Da̱os,,0.869
547,1:'Solo Da̱os',1:Solo Da̱os,,0.669
548,1:'Solo Da̱os',1:Solo Da̱os,,0.702
549,2:'Con Heridos',1:Solo Da̱os,+,0.942
550,1:'Solo Da̱os',1:Solo Da̱os,,0.756
551,1:'Solo Da̱os',2:Con Heridos,+,0.51
552,1:'Solo Da̱os',1:Solo Da̱os,,0.876
553,1:'Solo Da̱os',1:Solo Da̱os,,0.931
554,1:'Solo Da̱os',1:Solo Da̱os,,0.927
555,2:'Con Heridos',2:Con Heridos,,0.762
556,1:'Solo Da̱os',1:Solo Da̱os,,0.853
557,1:'Solo Da̱os',1:Solo Da̱os,,1
558,2:'Con Heridos',2:Con Heridos,,1
559,1:'Solo Da̱os',1:Solo Da̱os,,0.928
560,2:'Con Heridos',1:Solo Da̱os,+,0.932
561,1:'Solo Da̱os',1:Solo Da̱os,,0.924
562,2:'Con Heridos',2:Con Heridos,,0.982
563,1:'Solo Da̱os',1:Solo Da̱os,,0.96
564,2:'Con Heridos',1:Solo Da̱os,+,0.608
565,1:'Solo Da̱os',1:Solo Da̱os,,0.927
566,2:'Con Heridos',2:Con Heridos,,0.995
567,1:'Solo Da̱os',1:Solo Da̱os,,0.924
568,2:'Con Heridos',2:Con Heridos,,1
569,1:'Solo Da̱os',1:Solo Da̱os,,0.931
570,1:'Solo Da̱os',1:Solo Da̱os,,0.875
571,2:'Con Heridos',1:Solo Da̱os,+,0.768
572,1:'Solo Da̱os',1:Solo Da̱os,,0.668
573,1:'Solo Da̱os',1:Solo Da̱os,,0.83
574,2:'Con Heridos',1:Solo Da̱os,+,0.909
575,1:'Solo Da̱os',1:Solo Da̱os,,0.624
576,1:'Solo Da̱os',2:Con Heridos,+,0.588
577,1:'Solo Da̱os',1:Solo Da̱os,,0.886
578,1:'Solo Da̱os',1:Solo Da̱os,,0.931
579,1:'Solo Da̱os',1:Solo Da̱os,,0.947
580,2:'Con Heridos',2:Con Heridos,,0.956
581,1:'Solo Da̱os',1:Solo Da̱os,,0.749
582,1:'Solo Da̱os',2:Con Heridos,+,0.617
583,2:'Con Heridos',2:Con Heridos,,0.838
584,2:'Con Heridos',1:Solo Da̱os,+,0.531
585,2:'Con Heridos',2:Con Heridos,,1
586,2:'Con Heridos',2:Con Heridos,,1
587,1:'Solo Da̱os',1:Solo Da̱os,,0.99
588,2:'Con Heridos',1:Solo Da̱os,+,0.909
589,2:'Con Heridos',2:Con Heridos,,1
590,1:'Solo Da̱os',1:Solo Da̱os,,0.889
591,1:'Solo Da̱os',1:Solo Da̱os,,0.947
592,1:'Solo Da̱os',1:Solo Da̱os,,0.947
593,2:'Con Heridos',1:Solo Da̱os,+,0.9
594,2:'Con Heridos',1:Solo Da̱os,+,0.756
595,1:'Solo Da̱os',1:Solo Da̱os,,0.811
596,1:'Solo Da̱os',1:Solo Da̱os,,0.899
597,1:'Solo Da̱os',1:Solo Da̱os,,0.883
598,1:'Solo Da̱os',2:Con Heridos,+,0.856
599,1:'Solo Da̱os',1:Solo Da̱os,,1
600,1:'Solo Da̱os',1:Solo Da̱os,,0.738
601,1:'Solo Da̱os',1:Solo Da̱os,,0.943
602,1:'Solo Da̱os',1:Solo Da̱os,,0.923
603,1:'Solo Da̱os',1:Solo Da̱os,,0.94
604,2:'Con Heridos',2:Con Heridos,,0.572
605,1:'Solo Da̱os',1:Solo Da̱os,,0.931
606,2:'Con Heridos',2:Con Heridos,,0.743
607,1:'Solo Da̱os',1:Solo Da̱os,,0.934
608,1:'Solo Da̱os',1:Solo Da̱os,,0.963
609,2:'Con Heridos',1:Solo Da̱os,+,0.875
610,2:'Con Heridos',2:Con Heridos,,0.922
611,2:'Con Heridos',2:Con Heridos,,1
612,2:'Con Heridos',1:Solo Da̱os,+,0.905
613,1:'Solo Da̱os',1:Solo Da̱os,,0.927
614,1:'Solo Da̱os',1:Solo Da̱os,,0.947
615,1:'Solo Da̱os',1:Solo Da̱os,,0.812
616,1:'Solo Da̱os',1:Solo Da̱os,,0.94
617,1:'Solo Da̱os',1:Solo Da̱os,,0.917
618,1:'Solo Da̱os',2:Con Heridos,+,0.679
619,1:'Solo Da̱os',1:Solo Da̱os,,0.917
620,1:'Solo Da̱os',1:Solo Da̱os,,0.947
621,1:'Solo Da̱os',1:Solo Da̱os,,0.919
622,2:'Con Heridos',1:Solo Da̱os,+,0.927
623,1:'Solo Da̱os',1:Solo Da̱os,,0.947
624,2:'Con Heridos',2:Con Heridos,,0.544
625,2:'Con Heridos',1:Solo Da̱os,+,0.868
626,1:'Solo Da̱os',1:Solo Da̱os,,0.835
627,1:'Solo Da̱os',1:Solo Da̱os,,0.819
628,1:'Solo Da̱os',1:Solo Da̱os,,0.944
629,1:'Solo Da̱os',1:Solo Da̱os,,0.924
630,1:'Solo Da̱os',1:Solo Da̱os,,0.937
631,1:'Solo Da̱os',1:Solo Da̱os,,0.845
632,1:'Solo Da̱os',1:Solo Da̱os,,0.947
633,1:'Solo Da̱os',1:Solo Da̱os,,1
634,1:'Solo Da̱os',1:Solo Da̱os,,0.958
635,2:'Con Heridos',2:Con Heridos,,0.639
636,1:'Solo Da̱os',1:Solo Da̱os,,0.842
637,2:'Con Heridos',2:Con Heridos,,0.78
638,1:'Solo Da̱os',1:Solo Da̱os,,0.751
639,1:'Solo Da̱os',1:Solo Da̱os,,0.904
640,1:'Solo Da̱os',1:Solo Da̱os,,0.864
641,1:'Solo Da̱os',1:Solo Da̱os,,0.924
642,1:'Solo Da̱os',1:Solo Da̱os,,0.91
643,2:'Con Heridos',2:Con Heridos,,1
644,1:'Solo Da̱os',1:Solo Da̱os,,0.839
645,1:'Solo Da̱os',1:Solo Da̱os,,0.886
646,2:'Con Heridos',2:Con Heridos,,0.567
647,1:'Solo Da̱os',1:Solo Da̱os,,0.94
648,1:'Solo Da̱os',1:Solo Da̱os,,0.792
649,1:'Solo Da̱os',1:Solo Da̱os,,0.931
650,1:'Solo Da̱os',1:Solo Da̱os,,0.937
651,1:'Solo Da̱os',1:Solo Da̱os,,0.876
652,1:'Solo Da̱os',2:Con Heridos,+,0.481
653,1:'Solo Da̱os',1:Solo Da̱os,,0.927
654,2:'Con Heridos',1:Solo Da̱os,+,0.503
655,1:'Solo Da̱os',1:Solo Da̱os,,0.931
656,2:'Con Heridos',2:Con Heridos,,0.855
657,1:'Solo Da̱os',1:Solo Da̱os,,0.863
658,1:'Solo Da̱os',1:Solo Da̱os,,0.873
659,1:'Solo Da̱os',1:Solo Da̱os,,0.924
660,1:'Solo Da̱os',1:Solo Da̱os,,0.985
661,1:'Solo Da̱os',2:Con Heridos,+,0.714
662,2:'Con Heridos',1:Solo Da̱os,+,0.955
663,2:'Con Heridos',2:Con Heridos,,0.596
664,1:'Solo Da̱os',1:Solo Da̱os,,0.578
665,1:'Solo Da̱os',1:Solo Da̱os,,0.804
666,2:'Con Heridos',2:Con Heridos,,0.981
667,2:'Con Heridos',2:Con Heridos,,0.52
668,1:'Solo Da̱os',1:Solo Da̱os,,0.792
669,2:'Con Heridos',1:Solo Da̱os,+,0.84
670,1:'Solo Da̱os',1:Solo Da̱os,,0.709
671,1:'Solo Da̱os',1:Solo Da̱os,,0.728
672,2:'Con Heridos',2:Con Heridos,,0.627
673,1:'Solo Da̱os',1:Solo Da̱os,,0.904
674,1:'Solo Da̱os',1:Solo Da̱os,,0.939
675,1:'Solo Da̱os',1:Solo Da̱os,,0.616
676,1:'Solo Da̱os',1:Solo Da̱os,,0.94
677,1:'Solo Da̱os',1:Solo Da̱os,,0.927
678,1:'Solo Da̱os',1:Solo Da̱os,,0.79
679,2:'Con Heridos',1:Solo Da̱os,+,0.87
680,2:'Con Heridos',2:Con Heridos,,0.696
681,1:'Solo Da̱os',1:Solo Da̱os,,0.875
682,1:'Solo Da̱os',1:Solo Da̱os,,0.9
683,1:'Solo Da̱os',1:Solo Da̱os,,0.804
684,2:'Con Heridos',1:Solo Da̱os,+,0.608
685,1:'Solo Da̱os',1:Solo Da̱os,,0.912
686,1:'Solo Da̱os',1:Solo Da̱os,,0.887
687,1:'Solo Da̱os',1:Solo Da̱os,,0.835
688,1:'Solo Da̱os',1:Solo Da̱os,,0.872
689,2:'Con Heridos',2:Con Heridos,,1
690,1:'Solo Da̱os',1:Solo Da̱os,,1
691,1:'Solo Da̱os',1:Solo Da̱os,,0.593
692,2:'Con Heridos',2:Con Heridos,,0.632
693,2:'Con Heridos',2:Con Heridos,,1
694,1:'Solo Da̱os',2:Con Heridos,+,0.547
695,2:'Con Heridos',2:Con Heridos,,1
696,1:'Solo Da̱os',1:Solo Da̱os,,0.804
697,1:'Solo Da̱os',1:Solo Da̱os,,0.934
698,1:'Solo Da̱os',1:Solo Da̱os,,0.961
699,2:'Con Heridos',1:Solo Da̱os,+,0.674
700,1:'Solo Da̱os',1:Solo Da̱os,,0.826
701,2:'Con Heridos',2:Con Heridos,,0.817
702,2:'Con Heridos',2:Con Heridos,,0.888
703,1:'Solo Da̱os',1:Solo Da̱os,,0.933
704,1:'Solo Da̱os',1:Solo Da̱os,,0.867
705,1:'Solo Da̱os',1:Solo Da̱os,,0.648
706,1:'Solo Da̱os',1:Solo Da̱os,,0.9
707,1:'Solo Da̱os',1:Solo Da̱os,,0.773
708,2:'Con Heridos',1:Solo Da̱os,+,0.705
709,1:'Solo Da̱os',1:Solo Da̱os,,0.923
710,1:'Solo Da̱os',1:Solo Da̱os,,0.893
711,1:'Solo Da̱os',1:Solo Da̱os,,0.927
712,2:'Con Heridos',2:Con Heridos,,1
713,2:'Con Heridos',2:Con Heridos,,1
714,2:'Con Heridos',1:Solo Da̱os,+,0.643
715,1:'Solo Da̱os',1:Solo Da̱os,,0.927
716,1:'Solo Da̱os',2:Con Heridos,+,0.515
717,2:'Con Heridos',3:Con Muertos,+,0.506
718,1:'Solo Da̱os',1:Solo Da̱os,,0.933
719,2:'Con Heridos',2:Con Heridos,,1
720,2:'Con Heridos',1:Solo Da̱os,+,0.674
721,1:'Solo Da̱os',1:Solo Da̱os,,0.899
722,1:'Solo Da̱os',1:Solo Da̱os,,0.951
723,1:'Solo Da̱os',1:Solo Da̱os,,0.933
724,1:'Solo Da̱os',1:Solo Da̱os,,0.672
725,2:'Con Heridos',2:Con Heridos,,0.711
726,1:'Solo Da̱os',1:Solo Da̱os,,0.875
727,2:'Con Heridos',2:Con Heridos,,1
728,2:'Con Heridos',1:Solo Da̱os,+,0.734
729,2:'Con Heridos',2:Con Heridos,,0.563
730,1:'Solo Da̱os',1:Solo Da̱os,,0.855
731,1:'Solo Da̱os',1:Solo Da̱os,,0.859
732,1:'Solo Da̱os',1:Solo Da̱os,,0.825
733,1:'Solo Da̱os',1:Solo Da̱os,,0.94
734,2:'Con Heridos',2:Con Heridos,,1
735,2:'Con Heridos',2:Con Heridos,,1
736,1:'Solo Da̱os',1:Solo Da̱os,,0.594
737,1:'Solo Da̱os',1:Solo Da̱os,,0.942
738,2:'Con Heridos',1:Solo Da̱os,+,0.639
739,1:'Solo Da̱os',1:Solo Da̱os,,0.924
740,1:'Solo Da̱os',1:Solo Da̱os,,0.865
741,1:'Solo Da̱os',1:Solo Da̱os,,0.857
742,1:'Solo Da̱os',1:Solo Da̱os,,0.906
743,1:'Solo Da̱os',1:Solo Da̱os,,0.932
744,1:'Solo Da̱os',1:Solo Da̱os,,0.845
745,1:'Solo Da̱os',1:Solo Da̱os,,0.852
746,1:'Solo Da̱os',1:Solo Da̱os,,0.903
747,1:'Solo Da̱os',1:Solo Da̱os,,0.966
748,1:'Solo Da̱os',1:Solo Da̱os,,0.948
749,1:'Solo Da̱os',1:Solo Da̱os,,0.934
750,1:'Solo Da̱os',1:Solo Da̱os,,0.952
751,1:'Solo Da̱os',1:Solo Da̱os,,0.912
752,1:'Solo Da̱os',1:Solo Da̱os,,0.939
753,2:'Con Heridos',2:Con Heridos,,1
754,2:'Con Heridos',2:Con Heridos,,0.58
755,2:'Con Heridos',2:Con Heridos,,1
756,1:'Solo Da̱os',1:Solo Da̱os,,0.939
757,1:'Solo Da̱os',1:Solo Da̱os,,0.942
758,2:'Con Heridos',1:Solo Da̱os,+,0.933
759,1:'Solo Da̱os',1:Solo Da̱os,,0.928
760,1:'Solo Da̱os',1:Solo Da̱os,,0.917
761,1:'Solo Da̱os',1:Solo Da̱os,,0.712
762,1:'Solo Da̱os',1:Solo Da̱os,,0.82
763,1:'Solo Da̱os',1:Solo Da̱os,,0.927
764,2:'Con Heridos',2:Con Heridos,,0.97
765,1:'Solo Da̱os',1:Solo Da̱os,,0.96
766,1:'Solo Da̱os',1:Solo Da̱os,,0.927
767,2:'Con Heridos',2:Con Heridos,,0.709
768,1:'Solo Da̱os',1:Solo Da̱os,,0.774
769,1:'Solo Da̱os',1:Solo Da̱os,,0.865
770,1:'Solo Da̱os',1:Solo Da̱os,,0.919
771,1:'Solo Da̱os',1:Solo Da̱os,,0.924
772,1:'Solo Da̱os',2:Con Heridos,+,0.507
773,1:'Solo Da̱os',1:Solo Da̱os,,0.951
774,2:'Con Heridos',2:Con Heridos,,0.778
775,1:'Solo Da̱os',1:Solo Da̱os,,0.94
776,1:'Solo Da̱os',1:Solo Da̱os,,0.682
777,2:'Con Heridos',2:Con Heridos,,0.762
778,1:'Solo Da̱os',1:Solo Da̱os,,0.927
779,1:'Solo Da̱os',2:Con Heridos,+,0.686
780,1:'Solo Da̱os',1:Solo Da̱os,,0.912
781,1:'Solo Da̱os',2:Con Heridos,+,0.507
782,1:'Solo Da̱os',1:Solo Da̱os,,0.91
783,2:'Con Heridos',2:Con Heridos,,1
784,2:'Con Heridos',2:Con Heridos,,0.971
785,2:'Con Heridos',1:Solo Da̱os,+,1
786,2:'Con Heridos',1:Solo Da̱os,+,0.805
787,1:'Solo Da̱os',1:Solo Da̱os,,0.493
788,2:'Con Heridos',2:Con Heridos,,0.831
789,2:'Con Heridos',2:Con Heridos,,0.806
790,1:'Solo Da̱os',1:Solo Da̱os,,0.882
791,1:'Solo Da̱os',1:Solo Da̱os,,0.531
792,1:'Solo Da̱os',1:Solo Da̱os,,0.703
793,1:'Solo Da̱os',1:Solo Da̱os,,1
794,1:'Solo Da̱os',1:Solo Da̱os,,0.845
795,2:'Con Heridos',1:Solo Da̱os,+,0.816
796,2:'Con Heridos',1:Solo Da̱os,+,0.912
797,1:'Solo Da̱os',1:Solo Da̱os,,0.933
798,1:'Solo Da̱os',1:Solo Da̱os,,0.996
799,1:'Solo Da̱os',2:Con Heridos,+,0.511
800,1:'Solo Da̱os',1:Solo Da̱os,,0.853
801,1:'Solo Da̱os',1:Solo Da̱os,,0.928
802,1:'Solo Da̱os',1:Solo Da̱os,,0.837
803,1:'Solo Da̱os',1:Solo Da̱os,,0.886
804,1:'Solo Da̱os',1:Solo Da̱os,,0.942
805,2:'Con Heridos',1:Solo Da̱os,+,0.796
806,2:'Con Heridos',2:Con Heridos,,1
807,1:'Solo Da̱os',1:Solo Da̱os,,0.942
808,1:'Solo Da̱os',1:Solo Da̱os,,0.875
809,1:'Solo Da̱os',1:Solo Da̱os,,0.944
810,1:'Solo Da̱os',1:Solo Da̱os,,0.869
811,2:'Con Heridos',2:Con Heridos,,0.637
812,1:'Solo Da̱os',1:Solo Da̱os,,0.929
813,1:'Solo Da̱os',1:Solo Da̱os,,0.927
814,1:'Solo Da̱os',1:Solo Da̱os,,0.999
815,2:'Con Heridos',2:Con Heridos,,0.997
816,1:'Solo Da̱os',1:Solo Da̱os,,0.948
817,1:'Solo Da̱os',1:Solo Da̱os,,0.866
818,1:'Solo Da̱os',1:Solo Da̱os,,0.887
819,1:'Solo Da̱os',2:Con Heridos,+,0.657
820,1:'Solo Da̱os',1:Solo Da̱os,,0.904
821,1:'Solo Da̱os',1:Solo Da̱os,,0.714
822,1:'Solo Da̱os',1:Solo Da̱os,,0.955
823,1:'Solo Da̱os',1:Solo Da̱os,,0.83
824,1:'Solo Da̱os',1:Solo Da̱os,,0.599
825,2:'Con Heridos',2:Con Heridos,,0.505
826,2:'Con Heridos',2:Con Heridos,,1
827,2:'Con Heridos',2:Con Heridos,,0.986
828,2:'Con Heridos',1:Solo Da̱os,+,0.933
829,2:'Con Heridos',2:Con Heridos,,0.996
830,1:'Solo Da̱os',1:Solo Da̱os,,0.93
831,1:'Solo Da̱os',1:Solo Da̱os,,0.908
832,1:'Solo Da̱os',1:Solo Da̱os,,0.94
